lat,lon
37.1816808,-78.1759321
37.3041481,-78.39091239999999
37.3025074,-78.4039519
37.27280349999999,-78.4034873
37.3558008,-77.4081788
37.352295,-77.39816499999999
37.353673,-77.399452
37.14297579999999,-77.35858929999999
37.146413,-77.35748
37.253667,-77.393176
36.706338,-77.5573914
37.2490999,-77.3911351
36.7030701,-77.554276
37.242346,-77.38689
37.4207207,-77.6380848
37.1472205,-77.35766149999999
37.347815,-77.344391
37.353281,-77.398122
37.3558848,-77.4086772
37.2627467,-77.32578889999999
37.2697391,-77.31641809999999
36.7031253,-77.54689139999999
37.2289073,-77.39259799999999
36.7033678,-77.5527596
37.352295,-77.39816499999999
37.353673,-77.399452
37.3558008,-77.4081788
37.2655918,-76.7963834
37.26305,-76.769179
37.303477,-76.780541
37.14297579999999,-77.35858929999999
37.304949,-76.74783
36.6826507,-76.9282942
37.347815,-77.344391
37.146413,-77.35748
37.2861412,-76.722169
37.29455540000001,-76.7275593
37.253667,-77.393176
37.2490999,-77.3911351
37.3307456,-77.1862589
37.283598,-76.70786799999999
37.242346,-77.38689
37.1472205,-77.35766149999999
37.2697391,-77.31641809999999
37.0871535,-76.4716993
37.249354,-76.662497
37.0347125,-76.3965678
37.2639964,-76.6788617
37.0576998,-76.3929777
37.2683217,-76.6371423
37.0389409,-76.3874081
37.0371486,-76.3840524
37.26305,-76.769179
37.283585,-76.688728
37.283598,-76.70786799999999
37.2655918,-76.7963834
36.892248,-76.432045
37.2861412,-76.722169
36.878451,-76.4386847
37.29455540000001,-76.7275593
37.0245393,-76.3421433
37.304949,-76.74783
37.303477,-76.780541
36.9304599,-76.318679
37.0245393,-76.3421433
36.91295249999999,-76.0681616
36.9304599,-76.318679
37.0371486,-76.3840524
37.0389409,-76.3874081
37.0576998,-76.3929777
37.0347125,-76.3965678
36.861889,-76.2145141
36.88517139999999,-76.3020265
36.84737270000001,-76.1785757
36.8447091,-76.17940399999999
36.8441109,-76.1808112
36.843948,-76.1865139
36.8435461,-76.1828494
36.8431098,-76.1322419
36.8415766,-76.13614559999999
36.855056,-76.286199
36.85391140000001,-76.29170049999999
36.8345677,-76.129444
36.834129,-76.13008099999999
36.8830809,-75.9849285
36.8657129,-75.9793712
36.86393229999999,-75.9791681
36.8623509,-75.97886869999999
36.86063019999999,-75.9780607
36.85895999999999,-75.97775899999999
36.856991,-75.97698299999999
36.8539766,-75.9761125
36.8530093,-75.9759116
36.8564888,-75.9793279
36.84789,-75.97456
36.8466659,-75.9744912
36.842598,-75.9730624
36.83921520000001,-75.9721004
36.8353144,-75.97099829999999
36.834314,-75.97087400000001
36.8447524,-75.9922407
36.91295249999999,-76.0681616
36.841333,-75.97278299999999
36.8381866,-75.9719303
37.7769198,-83.68837479999999
37.1375896,-83.7804761
37.767759,-83.608837
37.6270288,-83.8685321
37.7200838,-83.7715831
37.590362,-83.95464679999999
37.8292513,-83.5637986
37.7248041,-83.9960358
37.3503704,-83.3404572
37.795087,-83.4140714
37.6300826,-84.1079841
37.3867603,-83.24323079999999
37.7789698,-84.0510367
37.5552439,-83.3842349
37.5996387,-83.45713049999999
37.2825745,-83.2263268
37.1537007,-83.7618641
37.82314099999999,-83.662329
37.138747,-83.7708
37.5659835,-83.36963829999999
37.58676519999999,-82.71571329999999
37.2825745,-83.2263268
37.767759,-83.608837
37.6568335,-82.795335
37.3359167,-82.8735944
37.3867603,-83.24323079999999
37.3503704,-83.3404572
37.4989876,-82.84099499999999
37.3323206,-82.9476627
37.795087,-83.4140714
37.2930187,-83.2156737
37.656764,-82.76599279999999
37.1939839,-83.1810055
37.6592912,-82.7873475
37.28142709999999,-83.23022139999999
37.5174339,-82.80868199999999
37.5552439,-83.3842349
37.6554629,-82.7809876
37.69292859999999,-82.72530189999999
37.6552967,-82.78379079999999
37.58676519999999,-82.71571329999999
37.4651812,-82.5270022
37.6568335,-82.795335
37.7789915,-82.71635409999999
37.3359167,-82.8735944
37.656764,-82.76599279999999
37.4989876,-82.84099499999999
37.3323206,-82.9476627
37.472456,-82.523213
37.66926840000001,-82.26902919999999
37.6592912,-82.7873475
37.69292859999999,-82.72530189999999
37.8156337,-82.80479419999999
37.4791788,-82.5209983
37.5174339,-82.80868199999999
37.6554629,-82.7809876
37.61732679999999,-82.1676342
37.6552967,-82.78379079999999
37.47755670000001,-82.52094369999999
37.4726075,-82.52617640000001
37.3023325,-82.117634
37.58676519999999,-82.71571329999999
37.4651812,-82.5270022
37.8524229,-81.9945925
37.61732679999999,-82.1676342
37.66926840000001,-82.26902919999999
37.472456,-82.523213
37.27788899999999,-82.09902199999999
37.8449904,-82.0145203
37.85788960000001,-82.0453082
37.848715,-81.99345799999999
37.28629040000001,-82.2935306
37.4791788,-82.5209983
37.611953,-81.8668946
37.47755670000001,-82.52094369999999
37.7297343,-81.87038799999999
37.7305451,-81.87135769999999
37.4726075,-82.52617640000001
37.6546555,-82.2705684
37.47183899999999,-82.528396
37.3023325,-82.117634
37.797413,-81.22086
37.5739451,-81.41751049999999
37.7976977,-81.22243379999999
37.4090044,-81.35371289999999
37.6917792,-81.6254464
37.8524229,-81.9945925
37.79504299999999,-81.2191486
37.1556692,-81.76955760000001
37.792774,-81.21282599999999
37.61732679999999,-82.1676342
37.82872329999999,-81.3278823
37.79237199999999,-81.21213399999999
37.6074025,-81.53969579999999
37.611953,-81.8668946
37.59574529999999,-81.11996889999999
37.31031979999999,-81.2586962
37.7297343,-81.87038799999999
37.7305451,-81.87135769999999
37.848715,-81.99345799999999
37.76571299999999,-80.9209612
37.5540082,-80.96231019999999
37.797413,-81.22086
37.36098210000001,-81.0532236
37.86967929999999,-81.0458005
37.7976977,-81.22243379999999
37.3634385,-81.0568924
37.718756,-81.0730008
37.79504299999999,-81.2191486
37.365238,-81.03993
37.792774,-81.21282599999999
37.79237199999999,-81.21213399999999
37.59574529999999,-81.11996889999999
37.3594631,-81.05663
37.81273059999999,-81.1873193
37.42475750000001,-81.00604899999999
37.5612337,-80.6264612
37.80142379999999,-81.2172916
37.24453800000001,-81.24627699999999
37.5898393,-81.113984
37.2248931,-80.4421895
37.76571299999999,-80.9209612
37.1992009,-80.4012643
37.5540082,-80.96231019999999
37.1657,-80.4169
37.5612337,-80.6264612
37.1406819,-80.5528351
37.36098210000001,-81.0532236
37.3634385,-81.0568924
37.814774,-80.426574
37.81424459999999,-80.4271988
37.22838429999999,-80.42341669999999
37.809932,-80.431251
37.718756,-81.0730008
37.365238,-81.03993
37.2249702,-80.4145422
37.355474,-80.53634199999999
37.59574529999999,-81.11996889999999
37.42475750000001,-81.00604899999999
37.786699,-80.304993
37.3095045,-79.9776569
37.3082252,-79.97925579999999
37.2744952,-79.9394276
37.2817395,-79.9405444
37.2248931,-80.4421895
37.1992009,-80.4012643
37.2546393,-79.9508987
37.1657,-80.4169
37.1363258,-80.3522193
37.2955908,-80.09716619999999
37.3546257,-79.9567873
37.309219,-79.97091499999999
37.3564954,-79.9565033
37.3188661,-80.0315284
37.36004219999999,-79.95958490000001
37.5612337,-80.6264612
37.225256,-79.984045
37.327687,-79.993794
37.3571979,-79.95808699999999
37.814774,-80.426574
37.3095045,-79.9776569
37.3082252,-79.97925579999999
37.2744952,-79.9394276
37.2817395,-79.9405444
37.448364,-79.604359
37.2546393,-79.9508987
37.3703641,-79.17907029999999
37.3689615,-79.17355230000001
37.3546257,-79.9567873
37.3564954,-79.9565033
37.309219,-79.97091499999999
37.36004219999999,-79.95958490000001
37.344847,-79.187186
37.3188661,-80.0315284
37.327687,-79.993794
37.804377,-79.41579399999999
37.3571979,-79.95808699999999
37.416722,-79.144604
37.8385493,-79.3697431
37.225256,-79.984045
37.3703641,-79.17907029999999
37.3689615,-79.17355230000001
37.344847,-79.187186
37.416722,-79.144604
37.5576478,-79.08286439999999
37.448364,-79.604359
37.367915,-79.18036
37.33510400000001,-79.19110599999999
37.8385493,-79.3697431
37.804377,-79.41579399999999
37.4114087,-79.1374787
37.3606493,-79.1727942
37.3529323,-79.17692819999999
37.3058602,-79.27067389999999
37.4000629,-79.6244073
37.393526,-79.15887099999999
37.3779816,-79.2241643
37.84014519999999,-79.373134
37.7415843,-79.345959
37.349251,-79.188975
37.416722,-79.144604
37.5576478,-79.08286439999999
37.3689615,-79.17355230000001
37.3703641,-79.17907029999999
37.29717979999999,-78.3961973
37.2999693,-78.3930712
37.4114087,-79.1374787
37.52692399999999,-78.2757391
37.6274556,-78.80776139999999
37.367915,-79.18036
37.3720892,-78.8347361
37.54136099999999,-78.5109551
37.7502046,-78.8797519
37.4837611,-78.3291638
37.93906419999999,-78.49868049999999
37.3775201,-78.7960069
37.2403758,-78.46102979999999
37.2409835,-78.6002781
37.3232074,-78.38944049999999
37.85298529999999,-78.5341531
37.29717979999999,-78.3961973
37.2999693,-78.3930712
37.6602606,-77.63114240000002
37.6593094,-77.6282039
37.52692399999999,-78.2757391
37.7615314,-78.25889169999999
37.5221537,-77.80267889999999
37.4837611,-78.3291638
37.4207207,-77.6380848
37.7118106,-78.30194709999999
37.716795,-78.2971513
37.5417272,-77.9192229
37.764589,-78.0530541
37.3232074,-78.38944049999999
37.54136099999999,-78.5109551
37.46684279999999,-77.6600552
37.4666453,-77.66041030000001
37.2403758,-78.46102979999999
37.277959,-78.398417
37.4688791,-77.65477659999999
37.5037282,-77.57915160000002
37.6593094,-77.6282039
37.6602606,-77.63114240000002
37.6400473,-77.573145
37.63854569999999,-77.5701926
37.64784,-77.580978
37.645034,-77.576054
37.6488687,-77.57830589999999
37.6089288,-77.5210314
37.6042731,-77.5178316
37.59765699999999,-77.512042
37.6108839,-77.5160216
37.6259553,-77.5273764
37.576623,-77.46188
37.5407026,-77.4434395
37.5433979,-77.4423791
37.54225900000001,-77.437398
37.5431724,-77.4366356
37.5384468,-77.4357363
37.5359174,-77.4342192
37.518465,-77.3397744
37.5110507,-77.33922419999999
37.5359174,-77.4342192
37.5384468,-77.4357363
37.5431724,-77.4366356
37.54225900000001,-77.437398
37.5433979,-77.4423791
37.5407026,-77.4434395
37.6097698,-77.4460141
37.576623,-77.46188
37.664788,-77.4447754
37.6643295,-77.45949320000001
37.66778,-77.458023
37.353673,-77.399452
37.352295,-77.39816499999999
37.6722579,-77.45794219999999
37.3558008,-77.4081788
37.59765699999999,-77.512042
37.6042731,-77.5178316
37.6108839,-77.5160216
37.304949,-76.74783
37.29455540000001,-76.7275593
37.303477,-76.780541
37.2861412,-76.722169
37.283585,-76.688728
37.283598,-76.70786799999999
37.2683217,-76.6371423
37.2639964,-76.6788617
37.26305,-76.769179
37.2655918,-76.7963834
37.249354,-76.662497
37.2434584,-76.6595657
37.285115,-76.709255
37.28716,-76.70721689999999
37.282706,-76.71454899999999
37.2889029,-76.720118
37.23925799999999,-76.639748
37.29315849999999,-76.7263068
37.2594945,-76.673654
37.2836458,-76.7203633
37.5289174,-75.8321363
37.39375800000001,-76.52532699999999
37.52255640000001,-75.8303246
37.7270831,-76.38504999999999
37.3405499,-76.475724
37.5051322,-76.396906
37.8435551,-76.27526209999999
37.664322,-76.4326634
37.41282809999999,-76.5025742
37.400277,-76.52862499999999
37.4141393,-76.5262673
37.6376402,-76.5743976
37.1984897,-76.49516559999999
37.69113919999999,-76.39973619999999
37.1703207,-75.98098990000001
37.4134288,-76.518768
37.3423172,-76.27517929999999
37.8420743,-76.2757771
37.1376035,-75.9671867
37.21911349999999,-76.47995730000001
37.5289174,-75.8321363
37.52255640000001,-75.8303246
37.9367022,-75.4698836
37.9292893,-75.8754987
37.712035,-75.749346
37.701624,-75.7142355
37.6950637,-75.71850239999999
37.4538086,-75.9318469
37.1703207,-75.98098990000001
37.3535305,-75.94930339999999
37.649299,-75.74131799999999
37.5248727,-75.83430589999999
37.6887187,-75.7207983
37.520585,-75.814633
37.94576249999999,-75.5409019
37.34448260000001,-75.9485239
37.2897879,-76.01209089999999
37.5287192,-75.84784979999999
37.8848749,-75.55587249999999
37.67893919999999,-75.72570089999999
37.7769198,-83.68837479999999
37.767759,-83.608837
38.20138920000001,-83.48171219999999
38.191576,-83.475712
38.0106377,-84.1708475
38.0794552,-83.9520397
38.1888804,-83.4311778
38.08010960000001,-83.9514353
37.98563790000001,-83.6185227
38.18147039999999,-83.4485179
37.8292513,-83.5637986
38.0192458,-84.07075859999999
37.795087,-83.4140714
